"Species","Species Name","Scientific Name Authorship","Taxon Rank","Kingdom","Phylum","Class","Order","Family","Genus","Vernacular Name","Conservation","Invasive"
"http://id.biodiversity.org.au/node/apni/2888749","Schoenus pleiostemoneus","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Poales","Cyperaceae","Schoenus",,"",""
"http://id.biodiversity.org.au/node/apni/2889153","Ptilotus humilis","(Nees) F.Muell.","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Amaranthaceae","Ptilotus",,"",""
"http://id.biodiversity.org.au/node/apni/2890249","Leucopogon sp. Clyde Hill (M.A.Burgman 1207)","WA Herbarium","species","Plantae","Charophyta","Equisetopsida","Ericales","Ericaceae","Leucopogon",,"",""
"http://id.biodiversity.org.au/node/apni/2891959","Leucopogon fimbriatus","Stschegl.","species","Plantae","Charophyta","Equisetopsida","Ericales","Ericaceae","Leucopogon",,"",""
"http://id.biodiversity.org.au/node/apni/2893673","Frankenia setosa","W.Fitzg.","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Frankeniaceae","Frankenia",,"",""
"http://id.biodiversity.org.au/node/apni/2896233","Platysace juncea","(Bunge) C.Norman","species","Plantae","Charophyta","Equisetopsida","Apiales","Apiaceae","Platysace",,"",""
"http://id.biodiversity.org.au/node/apni/2898020","Psydrax suaveolens","(S.Moore) S.T.Reynolds & R.J.F.Hend.","species","Plantae","Charophyta","Equisetopsida","Gentianales","Rubiaceae","Psydrax",,"Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2902585","Eucalyptus laeliae","Podger & Chippend.","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus",,"",""
"http://id.biodiversity.org.au/node/apni/2903372","Hakea invaginata","B.L.Burtt","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Hakea",,"",""
"http://id.biodiversity.org.au/node/apni/2907897","Bossiaea preissii","Meisn.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Bossiaea",,"",""
"http://id.biodiversity.org.au/node/apni/2918463","Abutilon lepidum","(F.Muell.) A.S.Mitch.","species","Plantae","Charophyta","Equisetopsida","Malvales","Malvaceae","Abutilon",,"Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/7924177","Diplachne fusca","(L.) P.Beauv. ex Roem. & Schult.","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Diplachne",,"Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2889222","Pembertonia latisquamea","(F.Muell.) P.S.Short","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Pembertonia",,"",""
"http://id.biodiversity.org.au/node/apni/2896349","Eucalyptus brockwayi","C.A.Gardner","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2902063","Poa poiformis","(Labill.) Druce","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Poa","Blue Tussock Grass","Victoria : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2903200","Drosera macrophylla","Lindl.","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Droseraceae","Drosera",,"",""
"http://id.biodiversity.org.au/node/apni/2913026","Schoenia ayersii","(F.Muell.) J.M.Black","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Schoenia",,"Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2917351","Anarthria laevis","R.Br.","species","Plantae","Charophyta","Equisetopsida","Poales","Anarthriaceae","Anarthria",,"",""
"http://id.biodiversity.org.au/node/apni/2917509","Mollugo molluginea","(F.Muell.) Druce","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Molluginaceae","Mollugo",,"Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2919777","Bossiaea walkeri","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Bossiaea","Cactus Bossiaea","Victoria : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2919963","Stylidium bulbiferum","Benth.","species","Plantae","Charophyta","Equisetopsida","Asterales","Stylidiaceae","Stylidium",,"",""
"http://id.biodiversity.org.au/node/apni/2889261","Elytrophorus spicatus","(Willd.) A.Camus","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Elytrophorus",,"Queensland : Conservation Status|Victoria : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2892047","Dysphania kalpari","Paul G.Wilson","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Chenopodiaceae","Dysphania",,"Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2897159","Acacia inaequilatera","Domin","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia",,"Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2900212","Melaleuca seriata","Lindl.","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Melaleuca",,"",""
"http://id.biodiversity.org.au/node/apni/2908009","Acacia congesta","Benth.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia",,"",""
"http://id.biodiversity.org.au/node/apni/2910157","Grevillea leptobotrys","Meisn.","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Grevillea",,"",""
"http://id.biodiversity.org.au/node/apni/2911288","Acacia ramulosa","W.Fitzg.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia",,"Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2913708","Rhagodia latifolia","(Benth.) Paul G.Wilson","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Chenopodiaceae","Rhagodia",,"",""
"http://id.biodiversity.org.au/node/apni/2917321","Eriachne ciliata","R.Br.","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Eriachne",,"Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/7830778","Persoonia teretifolia","R.Br.","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Persoonia",,"",""
"http://id.biodiversity.org.au/node/apni/2898587","Lophostemon grandiflorus","(Benth.) Peter G.Wilson & J.T.Waterh.","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Lophostemon",,"Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2899072","Rytidosperma acerosum","(Vickery) Connor & Edgar","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Rytidosperma",,"",""
"http://id.biodiversity.org.au/node/apni/2899236","Gyrostemon racemiger","H.Walter","species","Plantae","Charophyta","Equisetopsida","Brassicales","Gyrostemonaceae","Gyrostemon",,"",""
"http://id.biodiversity.org.au/node/apni/2904706","Acacia gonophylla","Benth.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia",,"",""
"http://id.biodiversity.org.au/node/apni/2907734","Hakea commutata","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Hakea",,"",""
"http://id.biodiversity.org.au/node/apni/2912783","Gilruthia osbornii","Ewart & Jean White","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Gilruthia",,"",""
"http://id.biodiversity.org.au/node/apni/2913476","Grevillea wilsonii","A.Cunn.","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Grevillea",,"",""
"http://id.biodiversity.org.au/node/apni/2917234","Grevillea coccinea","Meisn.","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Grevillea",,"",""
"http://id.biodiversity.org.au/node/apni/2918334","Schoenus grandiflorus","(Nees ex Lehm.) F.Muell.","species","Plantae","Charophyta","Equisetopsida","Poales","Cyperaceae","Schoenus",,"",""
"http://id.biodiversity.org.au/node/apni/6284166","Conostylis argentea","(J.W.Green) Hopper","species","Plantae","Charophyta","Equisetopsida","Commelinales","Haemodoraceae","Conostylis",,"",""
"http://id.biodiversity.org.au/node/apni/2888115","Acacia stipuligera","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia",,"Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2888715","Melaleuca spicigera","S.Moore","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Melaleuca",,"",""
"http://id.biodiversity.org.au/node/apni/2891610","Eremophila subfloccosa","Benth.","species","Plantae","Charophyta","Equisetopsida","Lamiales","Scrophulariaceae","Eremophila",,"",""
"http://id.biodiversity.org.au/node/apni/2901991","Eucalyptus tetraptera","Turcz.","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus",,"",""
"http://id.biodiversity.org.au/node/apni/2903519","Cleretum papulosum","(L.f.) L.Bolus","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Aizoaceae","Cleretum",,"","Non-native species"
"http://id.biodiversity.org.au/node/apni/2906043","Eremophila eriocalyx","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Lamiales","Scrophulariaceae","Eremophila",,"",""
"http://id.biodiversity.org.au/node/apni/2914702","Chamelaucium uncinatum","Schauer","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Chamelaucium","Geraldton Wax Plant","",""
"http://id.biodiversity.org.au/node/apni/8034330","Pteridium esculentum","(G.Forst.) Cockayne","species","Plantae","Charophyta","Equisetopsida","Polypodiales","Dennstaedtiaceae","Pteridium","Austral Bracken","Queensland : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2887887","Hakea nitida","R.Br.","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Hakea","Shining Hakea","",""
"http://id.biodiversity.org.au/node/apni/2893846","Amyema benthamii","(Blakely) Danser","species","Plantae","Charophyta","Equisetopsida","Santalales","Loranthaceae","Amyema",,"Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2896978","Cymbopogon obtectus","S.T.Blake","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Cymbopogon",,"Queensland : Conservation Status|Victoria : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2897958","Baeckea crispiflora","(F.Muell.) F.Muell.","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Baeckea",,"",""
"http://id.biodiversity.org.au/node/apni/2898844","Haloragis gossei","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Saxifragales","Haloragaceae","Haloragis",,"Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2901062","Corymbia collina","(W.Fitzg.) K.D.Hill & L.A.S.Johnson","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Corymbia",,"",""
"http://id.biodiversity.org.au/node/apni/2910687","Leucopogon cordatus","Sond.","species","Plantae","Charophyta","Equisetopsida","Ericales","Ericaceae","Leucopogon",,"",""
"http://id.biodiversity.org.au/node/apni/2914952","Daviesia argillacea","Crisp","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Daviesia",,"",""
"http://id.biodiversity.org.au/node/apni/2915257","Grevillea deflexa","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Grevillea",,"",""
"http://id.biodiversity.org.au/node/apni/2917261","Comesperma spinosum","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Fabales","Polygalaceae","Comesperma",,"",""
"http://id.biodiversity.org.au/node/apni/2921261","Olearia stuartii","(F.Muell.) Benth.","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Olearia",,"Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2886450","Leucopogon interstans","Hislop","species","Plantae","Charophyta","Equisetopsida","Ericales","Ericaceae","Leucopogon",,"",""
"http://id.biodiversity.org.au/node/apni/2893180","Phymatocarpus maxwellii","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Phymatocarpus",,"",""
"http://id.biodiversity.org.au/node/apni/2896970","Grevillea patentiloba","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Grevillea",,"",""
"http://id.biodiversity.org.au/node/apni/2905512","Olearia rudis","(Benth.) F.Muell. ex Benth.","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Olearia",,"",""
"http://id.biodiversity.org.au/node/apni/2910155","Calandrinia quadrivalvis","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Portulacaceae","Calandrinia",,"Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2912568","Ficus platypoda","(Miq.) A.Cunn. ex Miq.","species","Plantae","Charophyta","Equisetopsida","Rosales","Moraceae","Ficus",,"Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2913238","Gompholobium shuttleworthii","Meisn.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Gompholobium",,"",""
"http://id.biodiversity.org.au/node/apni/2913904","Melaleuca leucadendra","(L.) L.","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Melaleuca","Broad-Leaved Paperbark","Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2916921","Banksia bipinnatifida","(R.Br.) A.R.Mast & K.R.Thiele","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Banksia",,"",""
"http://id.biodiversity.org.au/node/apni/2920654","Cryptandra nutans","Steud.","species","Plantae","Charophyta","Equisetopsida","Rosales","Rhamnaceae","Cryptandra",,"",""
"http://id.biodiversity.org.au/node/apni/7172167","Drosera bulbosa","Hook.","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Droseraceae","Drosera",,"",""
"http://id.biodiversity.org.au/node/apni/7971838","Solanum lucani","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Solanales","Solanaceae","Solanum",,"Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2888286","Lipocarpha microcephala","(R.Br.) Kunth","species","Plantae","Charophyta","Equisetopsida","Poales","Cyperaceae","Lipocarpha",,"Queensland : Conservation Status|Victoria : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2889040","Wahlenbergia capensis","(L.) A.DC.","species","Plantae","Charophyta","Equisetopsida","Asterales","Campanulaceae","Wahlenbergia",,"",""
"http://id.biodiversity.org.au/node/apni/2890220","Chamelaucium drummondii","Meisn.","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Chamelaucium",,"",""
"http://id.biodiversity.org.au/node/apni/2890779","Acacia leptopetala","Benth.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia",,"",""
"http://id.biodiversity.org.au/node/apni/2892237","Templetonia smithiana","J.H.Ross","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Templetonia",,"",""
"http://id.biodiversity.org.au/node/apni/2893537","Bellida graminea","Ewart","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Bellida",,"",""
"http://id.biodiversity.org.au/node/apni/2894968","Eucalyptus livida","Brooker & Hopper","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus",,"",""
"http://id.biodiversity.org.au/node/apni/2897083","Eremophila dempsteri","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Lamiales","Scrophulariaceae","Eremophila",,"",""
"http://id.biodiversity.org.au/node/apni/2901579","Eucalyptus obconica","Brooker & Kleinig","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus",,"",""
"http://id.biodiversity.org.au/node/apni/2905010","Gomphrena leptoclada","Benth.","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Amaranthaceae","Gomphrena",,"Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2907510","Gastrolobium musaceum","G.Chandler & Crisp","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Gastrolobium",,"",""
"http://id.biodiversity.org.au/node/apni/2915084","Carissa spinarum","L.","species","Plantae","Charophyta","Equisetopsida","Gentianales","Apocynaceae","Carissa",,"Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2915895","Actinotus leucocephalus","Benth.","species","Plantae","Charophyta","Equisetopsida","Apiales","Apiaceae","Actinotus",,"",""
"http://id.biodiversity.org.au/node/apni/2893089","Dampiera leptoclada","Benth.","species","Plantae","Charophyta","Equisetopsida","Asterales","Goodeniaceae","Dampiera",,"",""
"http://id.biodiversity.org.au/node/apni/2906773","Carrichtera annua","(L.) DC.","species","Plantae","Charophyta","Equisetopsida","Brassicales","Brassicaceae","Carrichtera","Ward's Weed","Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2911988","Acacia lineolata","Benth.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia",,"",""
"http://id.biodiversity.org.au/node/apni/2913314","Acacia daphnifolia","Meisn.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia",,"",""
"http://id.biodiversity.org.au/node/apni/2914150","Leptocarpus laxus","(R.Br.) B.G.Briggs","species","Plantae","Charophyta","Equisetopsida","Poales","Restionaceae","Leptocarpus",,"",""
"http://id.biodiversity.org.au/node/apni/2916767","Melaleuca calyptroides","Craven","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Melaleuca",,"",""
"http://id.biodiversity.org.au/node/apni/2917301","Cullen leucanthum","(F.Muell.) J.W.Grimes","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Cullen",,"Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2919192","Rubus anglocandicans","A.Newton","species","Plantae","Charophyta","Equisetopsida","Rosales","Rosaceae","Rubus",,"Queensland : Conservation Status","Non-native species|WA State Notifiable Pests|Weeds listing  Queensland Government"
"http://id.biodiversity.org.au/node/apni/2888340","Trachymene oleracea","(Domin) B.L.Burtt","species","Plantae","Charophyta","Equisetopsida","Apiales","Araliaceae","Trachymene",,"Northern Territory : Conservation Status",""
