"taxon_url","scientificName_short","recordedBy","taxonRank","kingdom","phylum","class","order","family","genus","vernacularName","Invasive","scientificName"
"http://id.biodiversity.org.au/node/apni/2890418","Phleum arenarium","L.","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Phleum","","Non-native species","Phleum arenarium L."
"http://id.biodiversity.org.au/node/apni/2890459","Callisia repens","(Jacq.) L.","species","Plantae","Charophyta","Equisetopsida","Commelinales","Commelinaceae","Callisia","","","Callisia repens (Jacq.) L."
"http://id.biodiversity.org.au/node/apni/2890484","Eleocharis acutangula","(Roxb.) Schult.","species","Plantae","Charophyta","Equisetopsida","Poales","Cyperaceae","Eleocharis","","","Eleocharis acutangula (Roxb.) Schult."
"http://id.biodiversity.org.au/node/apni/2890621","Gnaphalium diamantinense","Paul G.Wilson","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Gnaphalium","","","Gnaphalium diamantinense Paul G.Wilson"
"http://id.biodiversity.org.au/node/apni/2890738","Sphaeranthus africanus","L.","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Sphaeranthus","","","Sphaeranthus africanus L."
"http://id.biodiversity.org.au/node/apni/2890826","Rytidosperma semiannulare","(Labill.) Connor & Edgar","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Rytidosperma","","","Rytidosperma semiannulare (Labill.) Connor & Edgar"
"http://id.biodiversity.org.au/node/apni/2890994","Wigandia urens","(Ruiz & Pav.) Kunth","species","Plantae","Charophyta","Equisetopsida","","Boraginaceae","Wigandia","","","Wigandia urens (Ruiz & Pav.) Kunth"
"http://id.biodiversity.org.au/node/apni/2891097","Mitrasacme polymorpha","R.Br.","species","Plantae","Charophyta","Equisetopsida","Gentianales","Loganiaceae","Mitrasacme","","","Mitrasacme polymorpha R.Br."
"http://id.biodiversity.org.au/node/apni/2891241","Homalanthus populifolius","Graham","species","Plantae","Charophyta","Equisetopsida","Malpighiales","Euphorbiaceae","Homalanthus","Bleeding Heart Tree","","Homalanthus populifolius Graham"
"http://id.biodiversity.org.au/node/apni/2891247","Acacia ampliceps x Acacia bivenosa","Maslin x Acacia bivenosa DC.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia","","","Acacia ampliceps x Acacia bivenosa Maslin x Acacia bivenosa DC."
"http://id.biodiversity.org.au/node/apni/2891365","Plantago cretica","L.","species","Plantae","Charophyta","Equisetopsida","Lamiales","Plantaginaceae","Plantago","","","Plantago cretica L."
"http://id.biodiversity.org.au/node/apni/2891396","Eriocaulon truncatum","Buch.-Ham. ex Mart.","species","Plantae","Charophyta","Equisetopsida","Poales","Eriocaulaceae","Eriocaulon","","","Eriocaulon truncatum Buch.-Ham. ex Mart."
"http://id.biodiversity.org.au/node/apni/2891399","Hakea eyreana","(S.Moore) McGill.","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Hakea","","","Hakea eyreana (S.Moore) McGill."
"http://id.biodiversity.org.au/node/apni/2891442","Josephinia imperatricis","Vent.","species","Plantae","Charophyta","Equisetopsida","Lamiales","Pedaliaceae","Josephinia","","","Josephinia imperatricis Vent."
"http://id.biodiversity.org.au/node/apni/2891491","Mirbelia pungens","A.Cunn. ex G.Don","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Mirbelia","","","Mirbelia pungens A.Cunn. ex G.Don"
"http://id.biodiversity.org.au/node/apni/2891637","Baeckea sp. Comet Vale (A.S.George 8078)","WA Herbarium","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Baeckea","","","Baeckea sp. Comet Vale (A.S.George 8078) WA Herbarium"
"http://id.biodiversity.org.au/node/apni/2891758","Acacia gunnii","Benth.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia","","","Acacia gunnii Benth."
"http://id.biodiversity.org.au/node/apni/2891777","Scaevola depauperata","R.Br.","species","Plantae","Charophyta","Equisetopsida","Asterales","Goodeniaceae","Scaevola","","","Scaevola depauperata R.Br."
"http://id.biodiversity.org.au/node/apni/2891829","Senecio barkhausioides","Turcz.","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Senecio","","","Senecio barkhausioides Turcz."
"http://id.biodiversity.org.au/node/apni/2891852","Spondias cytherea","Sonn.","species","Plantae","Charophyta","Equisetopsida","Sapindales","Anacardiaceae","Spondias","Great Hog Plum","","Spondias cytherea Sonn."
"http://id.biodiversity.org.au/node/apni/2891910","Portulacaria afra","(L.) Jacq.","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Didiereaceae","Portulacaria","","Non-native species","Portulacaria afra (L.) Jacq."
"http://id.biodiversity.org.au/node/apni/2891913","Acacia debilis","Tindale","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia","","","Acacia debilis Tindale"
"http://id.biodiversity.org.au/node/apni/2892019","Vittadinia sp. A Kimberley Flora (R.J.Cranfield 6527)","WA Herbarium","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Vittadinia","","","Vittadinia sp. A Kimberley Flora (R.J.Cranfield 6527) WA Herbarium"
"http://id.biodiversity.org.au/node/apni/2892036","Hirschfeldia incana","(L.) Lagr.-Foss.","species","Plantae","Charophyta","Equisetopsida","Brassicales","Brassicaceae","Hirschfeldia","Buchan Weed","Global Invasive Species Information Network (GISIN)","Hirschfeldia incana (L.) Lagr.-Foss."
"http://id.biodiversity.org.au/node/apni/2892117","Pomaderris racemosa","Hook.","species","Plantae","Charophyta","Equisetopsida","Rosales","Rhamnaceae","Pomaderris","","","Pomaderris racemosa Hook."
"http://id.biodiversity.org.au/node/apni/2892124","Gomphrena conferta","Benth.","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Amaranthaceae","Gomphrena","","","Gomphrena conferta Benth."
"http://id.biodiversity.org.au/node/apni/2892168","Hedysarum coronarium","L.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Hedysarum","French Honeysuckle","Non-native species","Hedysarum coronarium L."
"http://id.biodiversity.org.au/node/apni/2892187","Acacia sp. Jimberlana Hill (K.R.Newbey 6751)","WA Herbarium","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia","","","Acacia sp. Jimberlana Hill (K.R.Newbey 6751) WA Herbarium"
"http://id.biodiversity.org.au/node/apni/2892343","Cochlospermum gillivraei","Benth.","species","Plantae","Charophyta","Equisetopsida","Malvales","Bixaceae","Cochlospermum","","","Cochlospermum gillivraei Benth."
"http://id.biodiversity.org.au/node/apni/2892436","Dimorphotheca sinuata","DC.","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Dimorphotheca","","Global Invasive Species Information Network (GISIN)","Dimorphotheca sinuata DC."
"http://id.biodiversity.org.au/node/apni/2892579","Banksia integrifolia","L.f.","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Banksia","Coastal Banksia","","Banksia integrifolia L.f."
"http://id.biodiversity.org.au/node/apni/2892582","Cycas maconochiei","Chirgwin & K.D.Hill","species","Plantae","Charophyta","Equisetopsida","Cycadales","Cycadaceae","Cycas","","","Cycas maconochiei Chirgwin & K.D.Hill"
"http://id.biodiversity.org.au/node/apni/2892734","Caesia calliantha","R.J.F.Hend.","species","Plantae","Charophyta","Equisetopsida","Asparagales","Hemerocallidaceae","Caesia","Blue Grass-Lily","","Caesia calliantha R.J.F.Hend."
"http://id.biodiversity.org.au/node/apni/2892899","Goodenia anfracta","J.M.Black","species","Plantae","Charophyta","Equisetopsida","Asterales","Goodeniaceae","Goodenia","","","Goodenia anfracta J.M.Black"
"http://id.biodiversity.org.au/node/apni/2893077","Goodenia sp. Beyondie (L.W.Sage & S.J. van Leeuwen LWS 2518)","WA Herbarium","species","Plantae","Charophyta","Equisetopsida","Asterales","Goodeniaceae","Goodenia","","","Goodenia sp. Beyondie (L.W.Sage & S.J. van Leeuwen LWS 2518) WA Herbarium"
"http://id.biodiversity.org.au/node/apni/2893153","Dentella dioeca","Airy Shaw","species","Plantae","Charophyta","Equisetopsida","Gentianales","Rubiaceae","Dentella","","","Dentella dioeca Airy Shaw"
"http://id.biodiversity.org.au/node/apni/2893299","Polygala triflora","L.","species","Plantae","Charophyta","Equisetopsida","Fabales","Polygalaceae","Polygala","","","Polygala triflora L."
"http://id.biodiversity.org.au/node/apni/2893314","Poncirus trifoliata","(L.) Raf.","species","Plantae","Charophyta","Equisetopsida","Sapindales","Rutaceae","Poncirus","Trifoliate Orang","Non-native species","Poncirus trifoliata (L.) Raf."
"http://id.biodiversity.org.au/node/apni/2893321","Decaisnina triflora","(Span.) Tiegh.","species","Plantae","Charophyta","Equisetopsida","Santalales","Loranthaceae","Decaisnina","","","Decaisnina triflora (Span.) Tiegh."
"http://id.biodiversity.org.au/node/apni/2893470","Goodenia pilosa","(R.Br.) Carolin","species","Plantae","Charophyta","Equisetopsida","Asterales","Goodeniaceae","Goodenia","","","Goodenia pilosa (R.Br.) Carolin"
"http://id.biodiversity.org.au/node/apni/2893524","Swainsona microcalyx","J.M.Black","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Swainsona","Wild Violet","","Swainsona microcalyx J.M.Black"
"http://id.biodiversity.org.au/node/apni/2893694","Isotoma fluviatilis","(R.Br.) F.Muell. ex Benth.","species","Plantae","Charophyta","Equisetopsida","Asterales","Campanulaceae","Isotoma","","","Isotoma fluviatilis (R.Br.) F.Muell. ex Benth."
"http://id.biodiversity.org.au/node/apni/2893755","Minuria tridens","(D.A.Cooke) Lander","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Minuria","","","Minuria tridens (D.A.Cooke) Lander"
"http://id.biodiversity.org.au/node/apni/2893775","Polycalymma stuartii","F.Muell. & Sond. ex Sond.","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Polycalymma","","","Polycalymma stuartii F.Muell. & Sond. ex Sond."
"http://id.biodiversity.org.au/node/apni/2893778","Festuca pratensis","Huds.","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Festuca","","Non-native species","Festuca pratensis Huds."
"http://id.biodiversity.org.au/node/apni/2893816","Eucalyptus absita x Eucalyptus loxophleba","Grayling & Brooker x Eucalyptus loxophleba Benth.","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","","","Eucalyptus absita x Eucalyptus loxophleba Grayling & Brooker x Eucalyptus loxophleba Benth."
"http://id.biodiversity.org.au/node/apni/2893955","Lachnagrostis drummondiana","(Steud.) S.W.L.Jacobs","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Lachnagrostis","","","Lachnagrostis drummondiana (Steud.) S.W.L.Jacobs"
"http://id.biodiversity.org.au/node/apni/2894056","Urochloa gilesii","(Benth.) Hughes","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Urochloa","","","Urochloa gilesii (Benth.) Hughes"
"http://id.biodiversity.org.au/node/apni/2894342","Eragrostis amabilis","(L.) Wight & Arn. ex Nees","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Eragrostis","Japanese Love Grass","Non-native species","Eragrostis amabilis (L.) Wight & Arn. ex Nees"
"http://id.biodiversity.org.au/node/apni/2894418","Argentipallium obtusifolium","(F.Muell. & Sond.) Paul G.Wilson","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Argentipallium","","","Argentipallium obtusifolium (F.Muell. & Sond.) Paul G.Wilson"
"http://id.biodiversity.org.au/node/apni/2894423","Styphelia longifolia","R.Br.","species","Plantae","Charophyta","Equisetopsida","Ericales","Ericaceae","Styphelia","","","Styphelia longifolia R.Br."
"http://id.biodiversity.org.au/node/apni/2894670","Eremophila sp. Meekatharra (D.J.Edinger 4430)","WA Herbarium","species","Plantae","Charophyta","Equisetopsida","Lamiales","Scrophulariaceae","Eremophila","","","Eremophila sp. Meekatharra (D.J.Edinger 4430) WA Herbarium"
"http://id.biodiversity.org.au/node/apni/2894759","Polygala orbicularis","Benth.","species","Plantae","Charophyta","Equisetopsida","Fabales","Polygalaceae","Polygala","","","Polygala orbicularis Benth."
"http://id.biodiversity.org.au/node/apni/2894811","Glycine aphyonota","B.E.Pfeil","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Glycine","","","Glycine aphyonota B.E.Pfeil"
"http://id.biodiversity.org.au/node/apni/2895128","Eremaea sp. Cairn Hill (B.Morgan 532)","WA Herbarium","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eremaea","","","Eremaea sp. Cairn Hill (B.Morgan 532) WA Herbarium"
"http://id.biodiversity.org.au/node/apni/2895136","Wurmbea latifolia","T.D.Macfarl.","species","Plantae","Charophyta","Equisetopsida","Liliales","Colchicaceae","Wurmbea","","","Wurmbea latifolia T.D.Macfarl."
"http://id.biodiversity.org.au/node/apni/2895208","Dianella caerulea","Sims","species","Plantae","Charophyta","Equisetopsida","Asparagales","Hemerocallidaceae","Dianella","Blue Flax-Lily","","Dianella caerulea Sims"
"http://id.biodiversity.org.au/node/apni/2895277","Ranunculus repens","L.","species","Plantae","Charophyta","Equisetopsida","Ranunculales","Ranunculaceae","Ranunculus","Creeping Buttercup","Global Invasive Species Information Network (GISIN)","Ranunculus repens L."
"http://id.biodiversity.org.au/node/apni/2895306","Macrothelypteris torresiana","(Gaudich.) Ching","species","Plantae","Charophyta","Equisetopsida","Polypodiales","Thelypteridaceae","Macrothelypteris","","","Macrothelypteris torresiana (Gaudich.) Ching"
"http://id.biodiversity.org.au/node/apni/2895427","Mitrasacme laevis","Benth.","species","Plantae","Charophyta","Equisetopsida","Gentianales","Loganiaceae","Mitrasacme","","","Mitrasacme laevis Benth."
"http://id.biodiversity.org.au/node/apni/2895503","Eremophila sp. Landor (J.Start D7 33)","WA Herbarium","species","Plantae","Charophyta","Equisetopsida","Lamiales","Scrophulariaceae","Eremophila","","","Eremophila sp. Landor (J.Start D7 33) WA Herbarium"
"http://id.biodiversity.org.au/node/apni/2895559","Maireana eriantha","(F.Muell.) Paul G.Wilson","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Chenopodiaceae","Maireana","","","Maireana eriantha (F.Muell.) Paul G.Wilson"
"http://id.biodiversity.org.au/node/apni/2895585","Hypericum x inodorum","Mill.","species","Plantae","Charophyta","Equisetopsida","Malpighiales","Hypericaceae","Hypericum","","","Hypericum x inodorum Mill."
"http://id.biodiversity.org.au/node/apni/2895646","Thysanotus sp. Kalbarri (D. & B.Bellairs 1523A)","WA Herbarium","species","Plantae","Charophyta","Equisetopsida","Asparagales","Asparagaceae","Thysanotus","","","Thysanotus sp. Kalbarri (D. & B.Bellairs 1523A) WA Herbarium"
"http://id.biodiversity.org.au/node/apni/2895648","Cyperus exaltatus","Retz.","species","Plantae","Charophyta","Equisetopsida","Poales","Cyperaceae","Cyperus","","","Cyperus exaltatus Retz."
"http://id.biodiversity.org.au/node/apni/2895847","Eucalyptus drummondii x Eucalyptus rudis","Benth. x Eucalyptus rudis Endl.","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","","","Eucalyptus drummondii x Eucalyptus rudis Benth. x Eucalyptus rudis Endl."
"http://id.biodiversity.org.au/node/apni/2895926","Dicarpidium sp. B Kimberley Flora (G.J.Keighery 10138)","","species","Plantae","Charophyta","Equisetopsida","Malvales","Malvaceae","Dicarpidium","","","Dicarpidium sp. B Kimberley Flora (G.J.Keighery 10138) "
"http://id.biodiversity.org.au/node/apni/2895958","Ursinia speciosa","DC.","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Ursinia","","","Ursinia speciosa DC."
"http://id.biodiversity.org.au/node/apni/2895978","Indigofera helmsii","Peter G.Wilson","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Indigofera","","","Indigofera helmsii Peter G.Wilson"
"http://id.biodiversity.org.au/node/apni/2895998","Austrostipa echinata","(Vickery, S.W.L.Jacobs & J.Everett) S.W.L.Jacobs & J.Everett","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Austrostipa","Spiny Spear-Grass","","Austrostipa echinata (Vickery, S.W.L.Jacobs & J.Everett) S.W.L.Jacobs & J.Everett"
"http://id.biodiversity.org.au/node/apni/2896018","Sclerolaena birchii","(F.Muell.) Domin","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Chenopodiaceae","Sclerolaena","","","Sclerolaena birchii (F.Muell.) Domin"
"http://id.biodiversity.org.au/node/apni/2896025","Minuria sp. Little Sandy Desert (S. van Leeuwen 4919)","WA Herbarium","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Minuria","","","Minuria sp. Little Sandy Desert (S. van Leeuwen 4919) WA Herbarium"
"http://id.biodiversity.org.au/node/apni/2896049","Acacia olgana","Maconochie","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia","","","Acacia olgana Maconochie"
"http://id.biodiversity.org.au/node/apni/2896168","Alyogyne sp. Geraldton (R.Davis 3487)","WA Herbarium","species","Plantae","Charophyta","Equisetopsida","Malvales","Malvaceae","Alyogyne","","","Alyogyne sp. Geraldton (R.Davis 3487) WA Herbarium"
"http://id.biodiversity.org.au/node/apni/2896567","Brachychiton multicaulis","Guymer","species","Plantae","Charophyta","Equisetopsida","Malvales","Malvaceae","Brachychiton","","","Brachychiton multicaulis Guymer"
"http://id.biodiversity.org.au/node/apni/2896702","Astus duomilia","Trudgen & Rye","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Astus","","","Astus duomilia Trudgen & Rye"
"http://id.biodiversity.org.au/node/apni/2896704","Hypocalymma melaleucoides","Gardner ex Strid & Keighery","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Hypocalymma","","","Hypocalymma melaleucoides Gardner ex Strid & Keighery"
"http://id.biodiversity.org.au/node/apni/2896721","Scholtzia sp. Kalbarri (N.Hoyle 623)","WA Herbarium","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Scholtzia","","","Scholtzia sp. Kalbarri (N.Hoyle 623) WA Herbarium"
"http://id.biodiversity.org.au/node/apni/2896743","Crossandra infundibuliformis","(L.) Nees","species","Plantae","Charophyta","Equisetopsida","Lamiales","Acanthaceae","Crossandra","","","Crossandra infundibuliformis (L.) Nees"
"http://id.biodiversity.org.au/node/apni/2896785","Amaranthus grandiflorus","(J.M.Black) J.M.Black","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Amaranthaceae","Amaranthus","","","Amaranthus grandiflorus (J.M.Black) J.M.Black"
"http://id.biodiversity.org.au/node/apni/2896854","Butea monosperma","(Lam.) Taub.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Butea","Bastard Teak","","Butea monosperma (Lam.) Taub."
"http://id.biodiversity.org.au/node/apni/2896929","Triglochin bulbosa","L.","species","Plantae","Charophyta","Equisetopsida","Alismatales","Juncaginaceae","Triglochin","","Non-native species","Triglochin bulbosa L."
"http://id.biodiversity.org.au/node/apni/2896935","Acacia prismifolia","E.Pritz.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia","","","Acacia prismifolia E.Pritz."
"http://id.biodiversity.org.au/node/apni/2897086","Rhodanthe anthemoides","(Sieber ex Spreng.) Paul G.Wilson","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Rhodanthe","","","Rhodanthe anthemoides (Sieber ex Spreng.) Paul G.Wilson"
"http://id.biodiversity.org.au/node/apni/2897111","Sporobolus fertilis","(Steud.) Clayton","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Sporobolus","Giant Parramatta Grass","Non-native species|Weeds listing  Queensland Government|National Weeds Lists","Sporobolus fertilis (Steud.) Clayton"
"http://id.biodiversity.org.au/node/apni/2897142","Dodonaea boroniifolia","G.Don","species","Plantae","Charophyta","Equisetopsida","Sapindales","Sapindaceae","Dodonaea","","","Dodonaea boroniifolia G.Don"
"http://id.biodiversity.org.au/node/apni/2897167","Opuntia microdasys","(Lehm.) Pfeiff.","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Cactaceae","Opuntia","","Non-native species|Weeds listing  Queensland Government","Opuntia microdasys (Lehm.) Pfeiff."
"http://id.biodiversity.org.au/node/apni/2897201","Scaevola macrophylla","(de Vriese) Benth.","species","Plantae","Charophyta","Equisetopsida","Asterales","Goodeniaceae","Scaevola","","","Scaevola macrophylla (de Vriese) Benth."
"http://id.biodiversity.org.au/node/apni/2897212","Harmsiodoxa brevipes","(F.Muell.) O.E.Schulz","species","Plantae","Charophyta","Equisetopsida","Brassicales","Brassicaceae","Harmsiodoxa","","","Harmsiodoxa brevipes (F.Muell.) O.E.Schulz"
"http://id.biodiversity.org.au/node/apni/2897234","Herniaria cinerea","DC.","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Caryophyllaceae","Herniaria","","Non-native species","Herniaria cinerea DC."
"http://id.biodiversity.org.au/node/apni/2897235","Polygala crassitesta","R.A.Kerrigan","species","Plantae","Charophyta","Equisetopsida","Fabales","Polygalaceae","Polygala","","","Polygala crassitesta R.A.Kerrigan"
"http://id.biodiversity.org.au/node/apni/2897335","Grevillea treueriana","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Grevillea","Mt Finke Grevillea","","Grevillea treueriana F.Muell."
"http://id.biodiversity.org.au/node/apni/2897352","Goodenia pallida","Carolin","species","Plantae","Charophyta","Equisetopsida","Asterales","Goodeniaceae","Goodenia","","","Goodenia pallida Carolin"
"http://id.biodiversity.org.au/node/apni/2897478","Peplidium sp. C Evol. Fl. Fauna Arid Aust. (N.T.Burbidge & A.Kanis 8158)","WA Herbarium","species","Plantae","Charophyta","Equisetopsida","Lamiales","Phrymaceae","Peplidium","","","Peplidium sp. C Evol. Fl. Fauna Arid Aust. (N.T.Burbidge & A.Kanis 8158) WA Herbarium"
"http://id.biodiversity.org.au/node/apni/2897514","Araujia sericifera","Brot.","species","Plantae","Charophyta","Equisetopsida","Gentianales","Apocynaceae","Araujia","Cruel Plant","Weeds listing  Queensland Government","Araujia sericifera Brot."
"http://id.biodiversity.org.au/node/apni/2897551","Allium porrum","L.","species","Plantae","Charophyta","Equisetopsida","Asparagales","Alliaceae","Allium","Cultivated Leek","Non-native species","Allium porrum L."
"http://id.biodiversity.org.au/node/apni/2897750","Spyridium parvifolium","(Hook.) F.Muell.","species","Plantae","Charophyta","Equisetopsida","Rosales","Rhamnaceae","Spyridium","Dusty Miller","","Spyridium parvifolium (Hook.) F.Muell."
"http://id.biodiversity.org.au/node/apni/2897829","Verbena bonariensis","L.","species","Plantae","Charophyta","Equisetopsida","Lamiales","Verbenaceae","Verbena","Purple-Top","Global Invasive Species Information Network (GISIN)","Verbena bonariensis L."
"http://id.biodiversity.org.au/node/apni/2898027","Drosera x badgerupii","Cheek","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Droseraceae","Drosera","","","Drosera x badgerupii Cheek"
"http://id.biodiversity.org.au/node/apni/2898245","Scaevola sp. Isabella Range (R.D. Royce 1918)","WA Herbarium","species","Plantae","Charophyta","Equisetopsida","Asterales","Goodeniaceae","Scaevola","","","Scaevola sp. Isabella Range (R.D. Royce 1918) WA Herbarium"
"http://id.biodiversity.org.au/node/apni/2898262","Rorippa dictyosperma","(Hook.) L.A.S.Johnson","species","Plantae","Charophyta","Equisetopsida","Brassicales","Brassicaceae","Rorippa","","","Rorippa dictyosperma (Hook.) L.A.S.Johnson"
"http://id.biodiversity.org.au/node/apni/2898905","Eriachne nervosa","Ewart & Cookson","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Eriachne","Plains Wanderrie Grass","","Eriachne nervosa Ewart & Cookson"
"http://id.biodiversity.org.au/node/apni/2898977","Leucopogon sp. Bifid Eneabba (M.Hislop 1927)","WA Herbarium","species","Plantae","Charophyta","Equisetopsida","Ericales","Ericaceae","Leucopogon","","","Leucopogon sp. Bifid Eneabba (M.Hislop 1927) WA Herbarium"
"http://id.biodiversity.org.au/node/apni/2898987","Pultenaea divaricata","H.B.Will.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Pultenaea","","","Pultenaea divaricata H.B.Will."
"http://id.biodiversity.org.au/node/apni/2898999","Fimbristylis sp. F Kimberley Flora (A.S.George 13789)","WA Herbarium","species","Plantae","Charophyta","Equisetopsida","Poales","Cyperaceae","Fimbristylis","","","Fimbristylis sp. F Kimberley Flora (A.S.George 13789) WA Herbarium"
"http://id.biodiversity.org.au/node/apni/2899171","Citronella moorei","(F.Muell. ex Benth.) R.A.Howard","species","Plantae","Charophyta","Equisetopsida","","Icacinaceae","Citronella","","","Citronella moorei (F.Muell. ex Benth.) R.A.Howard"
"http://id.biodiversity.org.au/node/apni/2899208","Sauropus rigidulus","(Müll.Arg.) Airy Shaw","species","Plantae","Charophyta","Equisetopsida","Malpighiales","Phyllanthaceae","Sauropus","","","Sauropus rigidulus (Müll.Arg.) Airy Shaw"
"http://id.biodiversity.org.au/node/apni/2899212","Mimosa pigra","L.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Mimosa","Giant Sensitive Tree","Non-native species|Weeds of National Significance (WoNS) as at Feb. 2013|Weeds listing  Queensland Government|Global Invasive Species Information Network (GISIN)","Mimosa pigra L."
"http://id.biodiversity.org.au/node/apni/2899270","Senecio warrenensis","I.Thomps.","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Senecio","","","Senecio warrenensis I.Thomps."
"http://id.biodiversity.org.au/node/apni/2899356","Cynodon radiatus","Roth ex Roem. & Schult.","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Cynodon","","Non-native species","Cynodon radiatus Roth ex Roem. & Schult."
"http://id.biodiversity.org.au/node/apni/2899365","Ajuga australis","R.Br.","species","Plantae","Charophyta","Equisetopsida","Lamiales","Lamiaceae","Ajuga","","","Ajuga australis R.Br."
"http://id.biodiversity.org.au/node/apni/2899368","Micromyrtus chrysodema","Rye","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Micromyrtus","","","Micromyrtus chrysodema Rye"
"http://id.biodiversity.org.au/node/apni/2899371","Barleria prionitis","L.","species","Plantae","Charophyta","Equisetopsida","Lamiales","Acanthaceae","Barleria","","Non-native species|Weeds listing  Queensland Government|National Weeds Lists","Barleria prionitis L."
"http://id.biodiversity.org.au/node/apni/2899453","Lepidosperma laterale","R.Br.","species","Plantae","Charophyta","Equisetopsida","Poales","Cyperaceae","Lepidosperma","Sword Sedge","","Lepidosperma laterale R.Br."
"http://id.biodiversity.org.au/node/apni/2899466","Trifolium spumosum","L.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Trifolium","Bladder Clover","","Trifolium spumosum L."
"http://id.biodiversity.org.au/node/apni/2899545","Arthropodium sp. Snowy R. catchment (N.G.Walsh 6195)","Vic. Herbarium","species","Plantae","Charophyta","Equisetopsida","Asparagales","Asparagaceae","Arthropodium","","","Arthropodium sp. Snowy R. catchment (N.G.Walsh 6195) Vic. Herbarium"
"http://id.biodiversity.org.au/node/apni/2899599","Argemone mexicana","L.","species","Plantae","Charophyta","Equisetopsida","Ranunculales","Papaveraceae","Argemone","Mexican Poppy","Global Invasive Species Information Network (GISIN)","Argemone mexicana L."
"http://id.biodiversity.org.au/node/apni/2899602","Cardamine moirensis","I.Thomps.","species","Plantae","Charophyta","Equisetopsida","Brassicales","Brassicaceae","Cardamine","Riverina Bitter-Cress","","Cardamine moirensis I.Thomps."
"http://id.biodiversity.org.au/node/apni/2899741","Lepidosperma sp. Gingin (M.A.Langley & P.M.Smith MAL 2193)","WA Herbarium","species","Plantae","Charophyta","Equisetopsida","Poales","Cyperaceae","Lepidosperma","","","Lepidosperma sp. Gingin (M.A.Langley & P.M.Smith MAL 2193) WA Herbarium"
